,text,voice_id,is_correct
8951,O‘zbekistonda dollarning rasmiy kursi yana oshdi.,AwACAgEAAxkBAAKJdGAz5ZCIio-VeboV4ORYscnvQlSgAAJOAgACK2igRV-2FEEqXdLPHgQ,True
8952,Ustigа kichkinаginа bir to‘shаkni yoydi,AwACAgIAAxkBAAIInV-hORxk9mlEHXU-UHoS-zJog7wxAAK_CgACm4wISXLV_2jr_OAOHgQ,False
8953,Tepadagi mavzuga qo'shimcha,AwACAgIAAxkBAAISEV-i_qrhnv7k4hNAM-TDpwfmWFdbAAK0CQAC1jwYSXawpYtuk201HgQ,False
8954,Xonimlar qirolning iltifotiga qoyil qolishadi,AwACAgIAAxkBAAJYD2AzW0rmpGRwxMb4gbe-pO9Xl1ulAALSCgAC56WhSYklV8-XZl3sHgQ,False
8955,"kishilar bepoyon yashil o'tloqlar, tevarakni o'rab olgan turli tuman yovvoyi hayvonlaru bo'rilarning hamlalari aro turli taraflarga yo'l olganlar.",AwACAgIAAxkBAAJXUmAzWL9frAABeITEqSGXLunfglcljgACBAwAAqifoUluJFLjO9sbOR4E,False
8956,"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",AwACAgIAAxkBAAJXFGAzV-jZMTWbNgABdOpGxXJ97K1pTgACoAoAAueloUnCo4Eaa1Vd0B4E,False
8957,"Yo‘q, lotin yozuvi bizga begona yozuv emas.",AwACAgIAAxkBAAKKemAz6LF6RTqdZRylGUXyvtxTrSRLAAIDDwAC-gWhSU3ebw5591k5HgQ,False
8958,Yolg‘iz o‘zimiz hokimiyatni saqlab qololmaymiz deb aytdi hokim,AwACAgIAAxkBAAJ1Y2AzswjfETUct0HrOlnXOg2NK_bEAAILDwACe9qgSRyjKhN44AdJHgQ,False
8959,"sovuq havoda avtomobil qanaqa yuradi, shularni sinashimiz kerak.",AwACAgIAAxkBAAJyxGAzrKI8vIqjsLtLx7md7dvUndO9AALpCwACOs6ZSYcYZQQjm0U2HgQ,False
8960,shifoxonalar va ta'lim muassasalariga yetkazib berilishi kerak,AwACAgIAAxkBAAJ3FGAztaC77LL3KGZ4Hie5cUf7AQMfAAKbCwACqxugSXSNW1p--GURHgQ,False
8961,Hozirda tergov harakatlari olib bormoqda.,AwACAgIAAxkBAAKGmGAz31ecrOdWKSktzaN1DJMyxcR0AAIGDgAC-gWhSZDNVhtzyKh0HgQ,False
8962,Akkumulyatorlar sovuq iqlimga qanchalik bardosh beradi.,AwACAgIAAxkBAAKG02Az37WjUgOqjH6425uqg2-dLVsxAAL0CwACUemhSQABwf9jTPgRHR4E,False
8963,"Dastur haqida fikringizni izoh qilib qoldiring, tanqidmi, maqtovmi eshitishga tayyorman.",AwACAgIAAxkBAAKK8mAz6XdC5OruV4_1UR_K9COMJJqIAAJADQAC1C-hSQg8wvaqjr0pHgQ,True
8964,Elchilar g‘olib turonliklarga peshvoz chiqdilar,AwACAgIAAxkBAAIIXV-hNhy_d-Bkv0mFE2RbPjBEOjhUAAKVCgACm4wISTUuNcLjyWJCHgQ,True
8965,Tavsiya qilaman.,AwACAgIAAxkBAAIRZV-i-bfjlvh-fdnCSnuQdwc8i0maAALRCgACauUZSWFxTcJvE93mHgQ,True
8966,Men buni universitetda matematika o’qigan odam sifatida yozyapman.,AwACAgIAAxkBAAIRmF-i-zHu1QSxAjTRGb5CKC3nLk1YAALpCgACauUZSe6YTh5l1x20HgQ,True
8967,Ish haqi masalasi dasturchi boʻlishni istaydigan har bir kishini qiziqtiradi.,AwACAgIAAxkBAAIR0l-i_LJ2jaCnUa8R1PB8-LayUFM0AAIBCwACauUZSYWNJ76l_X87HgQ,True
8968,"o‘simlik va paxta yog‘lari, shuningdek, shakar narxi hamon qimmatligicha qolayotgani, bodring narxi keskin ko‘tarilgani oydinlashmoqda.",AwACAgIAAxkBAAIFh1-hA_G9hl-_S0aUhkP7u2G3xCBcAALlBwACvpwJSQbc30WygrJoHgQ,True
8969,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,AwACAgIAAxkBAAII0V-hPLJNVlqrJwABz1nNysgT_VpJYQACSwkAAriCEEnETXF4tGtVIx4E,True
8970,Iqtisodiy faoliyat turlari kesimida korxonalar quyidagicha taqsimlandi,AwACAgIAAxkBAAJUmGAzUE-f7okf4ZSB4FZ2BWSuHCMdAAIFDQACIGqYSToKirFNsEhcHgQ,True
8971,Ammo u yolg‘iz emasdi,AwACAgIAAxkBAAJVmmAzU5_FDtjgq8QcMJGIl7HK-tqYAALoCgACGAahSbq1FNTcflDiHgQ,True
8972,Xalq qasoskori bo'lmish Sarvar aravasiga kim chiqadi,AwACAgIAAxkBAAJYg2AzXOoxktW05YJLjkBwJrfs-AhmAAL-CgAC56WhSdl5PBMRIvLCHgQ,True
8973,Nazariya iqtisodiy tadqiqotlar uchun aynan shunisi bilan muhim.,AwACAgIAAxkBAAJwtWAzoTwez6MIRtd4xCwZqeiM7OB1AAKnDAACSwiYSeK_0POBTiqvHgQ,True
8974,"o‘simlik va paxta yog‘lari, shuningdek, shakar narxi hamon qimmatligicha qolayotgani, bodring narxi keskin ko‘tarilgani oydinlashmoqda.",AwACAgIAAxkBAAJxb2Azop0JOxUC2X2sNea60Ap1Z3E7AAKyDQACQ12gSc9OtM5kTueJHgQ,True
8975,O‘shanda o‘n to‘rt yosh,AwACAgIAAxkBAAJ1n2Azs0_IC2_TCfjJtMn-rSn-QaNyAAIWDwACe9qgSXlTRtW_QfxWHgQ,True
8976,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",AwACAgIAAxkBAAJVWWAzUv3I-3uyRO6ACsfRFyhMq_GoAAISCgACG4WYSTa1Hc3eigFkHgQ,True
8977,yomon axloqning qalb sofligiga beradigan zarari esa qo'rqinchliroqdir.,AwACAgIAAxkBAAJ0b2Azsc7LrI_hewQVVNaOgYPAvN57AAJzCwACSl-YSRNbYX4Cbe3bHgQ,True
8978,Kutilgan natijalar.,AwACAgIAAxkBAAJY_mAzXinO1QwPL4LMjkRQn4P7Zt1OAAIoCwAC56WhSdxLqpq1Hc_BHgQ,True
8979,Allohim o'zingga tavakkal qilgan hayotimni chiroyli sabrim ila go'zal qil.,AwACAgIAAxkBAAJw82AzobDGkdbNtyMNs4QRjXTD7haOAAJzDAACMbKhSYUNTzFIck2VHgQ,True
8980,Zolotoy toychoq mukofotiga sazovor bo‘lgan,AwACAgIAAxkBAAJ2HGAztA9Pqp00LPnmM9hN9hPu9hA5AAImDwACe9qgSZXdo_xtcw0uHgQ,True
8981,Cherkovlarni portlatib yuborishadi,AwACAgIAAxkBAAKGV2Az3v-jfbbVvhOjJsAPii68qoDVAAL-DQAC-gWhSV41de38A2bnHgQ,True
8982,"Bashorat qilish juda qiyin narsa, ayniqsa kelajakda nima bo’lishini bashorat qilish.",AwACAgIAAxkBAAJ2lmAztMrw-qpIwEsGO7M-fw3H9i-BAAJ9CQACOtagSWoeLhvF33UvHgQ,True
8983,AQShda yangi ish joylari yaratilishi statistikasi Yevropa mamlakatlaridan ancha yaxshi ko’rinyapti.,AwACAgIAAxkBAAJW1mAzV2IT6ZY5xJxIX3JCf3ChQyF4AAJUCwACGAahSdGWyyfaap2AHgQ,True
8984,Baxt hammani o'z qo'lida yoki yonida,AwACAgIAAxkBAAKJumAz5pBRCNilDyTOcY3G18hrYMz6AALKDgAC-gWhScS91jknEoFgHgQ,True
8985,Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,AwACAgIAAxkBAAJX0GAzWtSCcpECjis0ReZiTkrYZvQMAALlCQACwn-hSed_GS71CVlmHgQ,True
8986,Shu orada sudga noma'lum shaxs kirib kelib,AwACAgIAAxkBAAJ0q2Azsj4qXG3zwiq-SLTZAYUjT0yOAALCCwACRuKZSV3ZVJBQT_bxHgQ,True
8987,Temurbek hayratda qoldi,AwACAgIAAxkBAAJV2mAzVFCahJflcdLL9y7aOHd6hGbMAAICCwACGAahSVDGfHuVb0j1HgQ,True
8988,O’zgalarga qaraganda ko’proq ishlovchi shaxs bo’ling,AwACAgIAAxkBAAKJC2Az5CXa1tFSb1x5A3RszdhdPV52AAJaDgAC_I2gSaAriohs1DjFHgQ,True
8989,Ammo tarixchilar bunga katta shubha bilan qarashadi.,AwACAgIAAxkBAAJxLmAzoheK_o7k7ps0tW5Tu41s8YOvAAJ5DAACMbKhSedNkHnNU6koHgQ,True
8990,Siz turmush quradigan odam siz bilan janjal qiladigan odamdir,AwACAgIAAxkBAAKJfGAz5ao3G4-wj5mmOpAo-wEJWSmnAAKnDgAC-gWhScCq8v4cPFe0HgQ,True
8991,"Qayd etilishicha, tabiiy gaz taqsimotini muvozanatlashtirish bo‘yicha maxsus vaqtinchalik choralar ko‘rilmoqda",AwACAgEAAxkBAAJZs2AzYXHmoDOM3fbWFglAaIY6YJuFAAJsAQACI_GZRaSq7ErVV7fBHgQ,True
8992,Ushbu avtomobil tannarxini tushirish uchun uning konstruksiya qismlarini maksimal darajada saqlab qolish harakatidamiz.,AwACAgIAAxkBAAJyaGAzqllHMXrm4fD4mG4asMibBpcUAALADgACe9qgSSpWq1XK7AviHgQ,True
8993,maqbul inson edi,AwACAgIAAxkBAAKKOmAz59fiFCTS9GiphGMsZu8XeBMKAALnDgAC-gWhSeAKIHklX0K5HgQ,True
8994,Qisqa muddatlarda kuz-qish mavsumida muqobil yoqilg‘i turlaridan foydalanishni amalga oshirish ko‘zda tutilgan.,AwACAgIAAxkBAAJzsGAzsLEhGWF_CEnZ0uTZ5QPlKFIDAAKwCQACLiGgSeoKCvFDf8SDHgQ,True
8995,Chunki haqiqat ham juda oddiydir,AwACAgIAAxkBAAJx7mAzpLYpVVzZaf1MWUq8yvTCZ6kQAAK1DAACMbKhSbdIq7LIo8IIHgQ,True
8996,Lekin buni kamida bir yil sinash kerak.,AwACAgIAAxkBAAJzOGAzr0e3uM2ZRYo6zCRDLPJbHWuaAAJ0CwAClr-gSVmC79p_U5bQHgQ,True
8997,Pandemiya davrida odamlarda hasad va havas tuyg’ulari chuqurlashibdi deb ko’rsatmoqda ba’zi tadqiqotlar.,AwACAgIAAxkBAAJZc2AzX2U-nzb_XOwL-6WW2bDs6PjkAAJQCwAC56WhSWK8RkXzR2N4HgQ,True
8998,O’zbek musiqiy sana’ti afsonasi Ruslan Sharipov vafot etibdi.,AwACAgIAAxkBAAKIzWAz42tFu7qF6ZguxSYnvVd9jx4JAAJ1DgAC-gWhSdeLouEb_1ZvHgQ,True
8999,Lekin buni kamida bir yil sinash kerak.,AwACAgIAAxkBAAJ06GAzsoJxxZL5AUUOPQ4PkyNHWC_GAAKzCwACdaqhSY6aOqXc6AdXHgQ,True
9000,Yana bir qulay tomoni zarur ma`lumot nusxasini ko`chirib olishingiz mumkin.,AwACAgIAAxkBAAJXj2AzWfvfjsPobGd-_jy3kGMXxa3mAAK1CgAC56WhSXU9iJwwoadGHgQ,True
9001,"Chunki so’z qalbdan  kelib, tildan chiqadi.",AwACAgIAAxkBAAJzdGAzsFCBjxm_SB0fo0Ggjlof7HokAALxDAACMbKhSc1D81HbTZwbHgQ,True
9002,Xonimlar qirolning iltifotiga qoyil qolishadi,AwACAgIAAxkBAAJ1I2AzssAzXfuMNM3cQGIFqIh28G-MAAICDwACe9qgSTRrveRGlBXKHgQ,True
9003,"Qarasa, haqiqatan ham kesak ekan",AwACAgIAAxkBAAJ13WAzs7Ak8OGc-ybwaXMldEG11dc9AALwCwACRuKZSe90hEgLpC1-HgQ,True
9004,Qish kechasi oppoq qor yogʻayotgan edi.,AwACAgIAAxkBAAJ2W2AztGYGFXK-NT8eCalW0gma0jYbAAIvDwACe9qgSUM2im1TMkBFHgQ,True
9005,Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,AwACAgIAAxkBAAJ21GAztReu1Tf8-7vjSA2QYgMVDBp2AAKLCwACqxugScczsciUiGn7HgQ,True
9006,Rossiya Markaziy Banki o’zining raqamlashtirilgan valyutasini chiqarmoqchi!,AwACAgIAAxkBAAKHEmAz4HBYq6nuw8M6z3fTA1nzs9sjAAIgDgAC-gWhSUoV3toIlvcgHgQ,True
9007,"Dastur haqida fikringizni izoh qilib qoldiring, tanqidmi, maqtovmi eshitishga tayyorman.",AwACAgIAAxkBAAKHT2Az4Puoe5y3cEwbJLOHSirGsuRCAAIxDgAC-gWhSb2HzwJvKj19HgQ,True
9008,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,AwACAgIAAxkBAAI4RV_KXHWbkxcRWeb0o39VEycNQaboAAI7CgACUzBQSmWp6kc1solQHgQ,False
9009,Kirib kelgan Ramazon juda boshqacha boʻlsa kerak.,AwACAgIAAxkBAAJXFmAzV-qbH_AMxMaobZCGWi8za8CKAAJnCwACGAahSW0cGpc70suRHgQ,False
9010,Dunyoda abadiy sevgi-muhabbat yoʻq,AwACAgIAAxkBAAJXVGAzWMEpx-9OFhRxyEuOusPAmiLMAAJ5CwACGAahSZscV0OY-v8pHgQ,False
9011,"o‘simlik va paxta yog‘lari, shuningdek, shakar narxi hamon qimmatligicha qolayotgani, bodring narxi keskin ko‘tarilgani oydinlashmoqda.",AwACAgIAAxkBAAJ3GmAztba8MmVUAAHl0NJjjUvySYKP2gACngsAAqsboEn9-FKVGQ6iIB4E,False
9012,"kishilar bepoyon yashil o'tloqlar, tevarakni o'rab olgan turli tuman yovvoyi hayvonlaru bo'rilarning hamlalari aro turli taraflarga yo'l olganlar.",AwACAgIAAxkBAAJYhWAzXOy4aRPzeMWG-5JnRwcH9caJAAKOCgAC5jyZSXzweb7j5vdVHgQ,False
9013,"Yozning oxiri, kuz oylarida sinadik, endi qish-bahor oylarida ham sinaymiz.",AwACAgEAAxkBAAKJRWAz5OL0NhONbm4pSx3LdG_0nhEdAAJGAgACK2igRQbvFR1ssrFrHgQ,False
9014,"Qayd etilishicha, tabiiy gaz taqsimotini muvozanatlashtirish bo‘yicha maxsus vaqtinchalik choralar ko‘rilmoqda",AwACAgIAAxkBAAJyMWAzqEx_xZ64Y991cYm-Gr7luApmAAIBDQAC-gWhSaDrK706pfaXHgQ,False
9015,"Bir xil payt esa, oshirib yuborishadi, natijasi esa kulgili boʻladi.",AwACAgIAAxkBAAJWGmAzVRystiliCXeAOQ47RSsf73vwAAIZCwACGAahSWY5G8gkjp0LHgQ,False
9016,Va ayollar ham uni yoqtirardi,AwACAgIAAxkBAAKMNGAz7BqzUHvlaZs7mVozddsO682lAAIeDAACYVmhSb24wYxdOcHiHgQ,False
9017,Akkumulyatorlar sovuq iqlimga qanchalik bardosh beradi.,AwACAgIAAxkBAAJ14WAzs7P2O4fXqGUWNx2NlFRt_z8iAAIMDQACmI-YSf9eCtWdyxLPHgQ,False
9018,Bu kutubxonaning elektron shaklidir.,AwACAgIAAxkBAAJVnGAzU6IF_u6f2BNzg4PVJ-S-M-56AAIiCgACG4WYSey9HsvKeVw8HgQ,False
9019,Biz boynikida qo‘nadigan bo‘ldik,AwACAgIAAxkBAAIIX1-hNiyPVG7RnE6Sfy6efceswu5PAAKXCgACm4wISQYoRbDeA9zkHgQ,True
9020,Stress miya imkoniyatlariga qarshi kurashadi,AwACAgIAAxkBAAIIn1-hOU_it0OVNmexvLElfkUFXuA0AALACgACm4wISSe2K7E2jaljHgQ,True
9021,Shu haqida oxirigi bir necha oy yozmay qo’yuvdim.,AwACAgIAAxkBAAIRZ1-i-cawlIEyHqwpuiHoBE8ZxyAoAALSCgACauUZST9DKTucJrBJHgQ,True
9022,Aholini oʻsishini kamaytirishga qaratilgan choralarni notoʻgʻri deb oʻylayman.,AwACAgIAAxkBAAIRml-i-0MMcSmbWcfSpCE0A2bDNFPoAALqCgACauUZSStUrWWnbbOjHgQ,True
9023,Uch oyda uch trillion dollar qarz,AwACAgIAAxkBAAISE1-i_rajCt4WaEaTG4Y6hJu-nn-LAAK1CQAC1jwYSft-Lcfu8lVeHgQ,True
9024,"Aslida, dasturchining ish haqi oʻzgarib turadi va bu mutaxassisning tajribasiga bogʻliq.",AwACAgIAAxkBAAIR1F-i_MKgahRuvTLU6aLo0LjJk7qRAAICCwACauUZSf8sFGzpoU7_HgQ,True
9025,vazirlar mahkamasi yangi saylangan O'zbekiston respublikasi oliy majlisi oldida o'z vakolatlarini zimmasidan soqit qiladi.,AwACAgIAAxkBAAII01-hPMEqchhQriN4W-6Zy8StZZT5AAJMCQACuIIQSbhlwtEJqkfhHgQ,True
9026,Ish haqi masalasi dasturchi boʻlishni istaydigan har bir kishini qiziqtiradi.,AwACAgIAAxkBAAJZd2AzX29uvinsKfTJUE1XUnwmNzyjAAJRCwAC56WhSRL4FVChjVdHHgQ,True
9027,"Elektron kutubxonadan foydalanishingiz uchun kompyuter, modem va Internet tarmog`i bo`lishi yetarli.",AwACAgIAAxkBAAJXkWAzWgYMLBn7_WA4_snnxhqtdEmGAAK2CgAC56WhSf3mSuXE9JDtHgQ,True
9028,Qisqa muddatlarda kuz-qish mavsumida muqobil yoqilg‘i turlaridan foydalanishni amalga oshirish ko‘zda tutilgan.,AwACAgEAAxkBAAJZt2AzYaQ9v8m45TZ30Miu_e-Rbl2FAAJtAQACI_GZRQbAJ-aZwpnCHgQ,True
9029,"o‘simlik va paxta yog‘lari, shuningdek, shakar narxi hamon qimmatligicha qolayotgani, bodring narxi keskin ko‘tarilgani oydinlashmoqda.",AwACAgIAAxkBAAJ0cWAzsdWQM3w3mOUqHwL6M39_uD5GAAJ-DwAC0lugSdzD75et6XC2HgQ,True
9030,yomon axloqning qalb sofligiga beradigan zarari esa qo'rqinchliroqdir.,AwACAgIAAxkBAAJzAAFgM63ku5bU2LPORNn_-5D_1PdEZAAClgkAAi4hoEnWclso4O0ZYh4E,True
9031,Zebo yigit bo‘libdur,AwACAgIAAxkBAAJYEWAzW09-8jydZX_4cyaCafPL7ft2AALTCgAC56WhSX11dHnAYEAgHgQ,True
9032,Oliy va o‘rta maxsus ta'lim vazirligi ham shu yozuvda ishlayapti.,AwACAgIAAxkBAAKGWGAz3v8hEC_rF0u-zQ5vfqU1hgTeAAKuDQAC_I2gSb79x9M8sv9wHgQ,True
9033,O’zbekcha subtitrlar qo’yildi!,AwACAgIAAxkBAAJwuWAzoUBrwhr57PI6oeYIRI7n-7ELAAJvCwACFzCgSYGMAy0zKR8EHgQ,True
9034,Kuchli bo'lishni xohlasangiz yolg'iz kurashishni o'rganing.,AwACAgIAAxkBAAKJwGAz5qBfkK1VOJt8LWcB4zX40SFbAALMDgAC-gWhSeiZjFwSZfbGHgQ,True
9035,shifoxonalar va ta'lim muassasalariga yetkazib berilishi kerak,AwACAgIAAxkBAAKKgGAz6LiTISow_1q_N3PKOsS91lZ1AALrCwACYVmhSdQ3fj_zHTtKHgQ,True
9036,Qilichbozlikda Temurbek hammadan ustun keldi,AwACAgIAAxkBAAJ2I2AztBgW_PBV-TnseioUSyqEgRyzAAL9CwACRuKZSZGeuSyD2T4bHgQ,True
9037,"Bu jarayonda mashinaning ichki yonuv dvigateli va uzatmalar qutisi olib tashlanadi, o‘rniga elektr dvigatel, reduktor va kontrollyor o‘rnatiladi.",AwACAgIAAxkBAAJybWAzqmvBNpei0CceMqLfGpSMDNfgAALBDgACe9qgST2GCZqgrgKwHgQ,True
9038,Amaldagi Konstitutsiyaga ko‘ra qirol shaxsi daxlsiz va u sudga tortilmaydi,AwACAgIAAxkBAAJ1oWAzs1QUTH5F0icKLRdpO3m5grRHAALjCwACRuKZSS3Zfy6VbqUqHgQ,True
9039,"Qiziq, ayniqsa O’zbek tili nuqtai nazaridan qarasak.",AwACAgIAAxkBAAJWm2AzVs-TssOwmiKlC7QpBBKUytoUAAJBCwACGAahSWm_TkBffu9uHgQ,True
9040,Pomidor va bodring ayrim hududlar markazlarida keskin qimmatlagan.,AwACAgIAAxkBAAJ062AzsoXtgWFh9AoMNOu68RLFKq2hAAKCDwAC0lugSUbRUO--MnUoHgQ,True
9041,Oxirgi vaqtlarda Samarqandda bayramona tadbirlar ko‘p bo‘lmoqda va shu sabab tashkilotchilik yuqori darajada bo‘ldi.,AwACAgIAAxkBAAKLQGAz6hXxCwVoRCbPLgVrfPDHg3qfAAL2CwACYVmhSbGBWdr_iUhGHgQ,True
9042,Oʻziga yoqqan narsasi nasib qilmasa,AwACAgIAAxkBAAJzPGAzr3QsCXO-LhgR1XAt4-evjUzGAALZDAACMbKhSfTG2LAavZRRHgQ,True
9043,Bu menimcha tarixiy kun.,AwACAgIAAxkBAAJw92AzobqDzSBGa4zoYDHNWamB1iBSAAK5DAACSwiYSeieZTUCxWtwHgQ,True
9044,"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",AwACAgIAAxkBAAJzeGAzsFpg8i6wKcldgtE0zrquLi5eAAJdDwAC0lugSfnHSY1fRWnpHgQ,True
9045,U orqali Siz dunyoning ixtiyoriy nuqtasidagi elektron kutubxona ma`lumotlaridan foydalana olishingiz mumkin.,AwACAgIAAxkBAAJ0MGAzsWR0hVL-muDBp9qP0xy_HTJCAAJ1DwAC0lugSVXQKXY_eoftHgQ,True
9046,Bozor iqtisodiyoti va undagi davlatning o’rnini shunga qiyoslasa bo’ladi.,AwACAgIAAxkBAAKIE2Az4g4q3ChA8TBipdi-zp4ZVNI6AAJLDgAC-gWhSd2AiQAB98Rw7x4E,True
9047,Juda ham mazmunli suhbat qurdik!,AwACAgIAAxkBAAKIk2Az4uOBK_dxRL-2g74R7ra3FstCAAJnDgAC-gWhSSGo1m0AAfCp9x4E,True
9048,Kinematik sxema va uni boshqaradigan elastik boshqaruv dasturini ishlab chiqyapmiz.,AwACAgIAAxkBAAJZOmAzXtiMMRdRP9MZWHvfUIZzNio9AAKGCgAC5b2hScLODifvnI3aHgQ,True
9049,Biz erishgan narsa aslida biz qo‘ldan boy bergan narsadir,AwACAgIAAxkBAAKJgmAz5bHKlTEXFd0Xfk9FnJz3m_6MAAKpDgAC-gWhSYCMG-y6JdnxHgQ,True
9050,"Hozirda mazkur holat yuzasidan bojxona organlari tomonidan jinoyat ishi qo‘zg‘atilib, tegishli tergov organlariga yuborildi.",AwACAgIAAxkBAAKHU2Az4P_39VwN77wrX2CeaoeTNpYtAAINDgAC_I2gSdOC0b1ym1WIHgQ,True
9051,Iqtisodiy faoliyat turlari kesimida korxonalar quyidagicha taqsimlandi,AwACAgIAAxkBAAJ1JWAzssS9Bl2QOb9gMs_mOyMRHisdAAKHDwAC0lugSQABHSPgbkSV0h4E,True
9052,O‘zbekistonda dollarning rasmiy kursi yana oshdi.,AwACAgIAAxkBAAJVW2AzUwXX7WBg7YrZvlFGzqBD2afKAALqCgACRuKZSbdWhnMULKlpHgQ,True
9053,Qarzi yo’q kambag’al mamlakatlar bunga misol.,AwACAgIAAxkBAAJYxWAzXYeQjB1m5X27op7SjWX-jc68AAITCwAC56WhSR2AcV-MIZKkHgQ,True
9054,Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,AwACAgIAAxkBAAKKAAFgM-dIQ-AHnIS3hK3mL-KpVwqodgAC2gsAAmFZoUnYTKKcxwH_dR4E,True
9055,Duolar taqdirni oʻzgartiradi,AwACAgIAAxkBAAKKwGAz6SX5xC5ZfRkedMfHWsJD6kjMAAIQDwAC-gWhSemjMoxBJUUGHgQ,True
9056,Yana bir qulay tomoni zarur ma`lumot nusxasini ko`chirib olishingiz mumkin.,AwACAgIAAxkBAAJxM2Azoh5j_UsP2w7-bJSSPl153FoqAAKmDQACQ12gSbQ7Jg7ANUaTHgQ,True
9057,"Hammaga birdek yoqishni iloji yo'q, kimdir ko'raolmaydi, yana kimdir tan olmaydi",AwACAgIAAxkBAAJxc2AzoqVFKrFhhcKe-Bch2h3JZUt6AAKLDAACMbKhSa6nHNPpwY41HgQ,True
9058,shartlari ham shu yerda aytiladi,AwACAgIAAxkBAAJx8mAzpSAc8lDQsVeX0LxyKLinw_BZAAK4DAACMbKhSSUOdSGu1M7dHgQ,True
9059,Bu kutubxonadan foydalanish juda qulay.,AwACAgIAAxkBAAJykWAzqwHcSaet88EpGbTOGFDzNdHSAALLDgACe9qgScZQUNZUsts8HgQ,True
9060,O‘zbekistonda dollarning rasmiy kursi yana oshdi.,AwACAgIAAxkBAAJ22mAztSVp5i8bjN5uirM7rQdbLDDoAAKMCwACqxugSeip21NiutkQHgQ,True
9061,Tavsiya qilaman.,AwACAgIAAxkBAAKG2GAz37tP-GBdtTX1wEouiPWHfc-PAAIQDgAC-gWhSTrfGUawvGjmHgQ,True
9062,"Bu farmonda siz aytganingizdek, lotin yozuviga to‘liq o‘tish yuzasidan topshiriqlar ham belgilangan.",AwACAgIAAxkBAAKKQGAz5-jFW3uzSoOu365Ff9G3jLhxAALpDgAC-gWhSRnupcPo_zCBHgQ,True
9063,Zebo yigit bo‘libdur,AwACAgIAAxkBAAKLuGAz6ul2ZS6RjJFBDPQ1e9rfsvGcAAIEDAACYVmhSeezoDvkA_QoHgQ,True
9064,"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",AwACAgIAAxkBAAI4SV_KXIFSWnYBziZ5NykOWhw2XdAMAAI8CgACUzBQSjz-1gUeMiiyHgQ,False
9065,"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",AwACAgIAAxkBAAII1V-hPNOd1hBkx8BND0ZeXf5bZ5FsAAJNCQACuIIQSfw--91WU5kHHgQ,False
9066,Moliyaviy firibgarladan ogoh bo’ling.,AwACAgIAAxkBAAJW2mAzV20Ll9Xq4_sLH4YhFJUnWtNlAAJVCwACGAahSQn1jVs2TDc0HgQ,False
9067,"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",AwACAgIAAxkBAAJYE2AzW1JJ6JhU3kRG_ILU09_Z0jNOAAL9DQACAjCZSXln-Zok3EZoHgQ,False
9068,"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",AwACAgIAAxkBAAJVXWAzUweUcoewTGF-g4ZsrmCJ7nhRAAITCgACG4WYSS-pVjVIzPvwHgQ,False
9069,"Bundan tashqari, aniq hisob-kitoblarga tayanmagan holda, ﻿taxminiy raqamlar bilan qaror qabul qilgan.",AwACAgIAAxkBAAJX0mAzWtXYG2P7_BZPW2PU-zZCQi0IAALCCgAC56WhST9cZG4ygv83HgQ,False
9070,Maqtovlardan mag‘rurlanish nafsni buzadi,AwACAgIAAxkBAAJVnmAzU6UUg3Ee0QY5l2dPVq-Z1ys7AALpCgACGAahST5T5e8ZSFM8HgQ,False
9071,Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,AwACAgIAAxkBAAJ1aWAzsw4xhFJzTD4TI4nxqwdaPyOsAAJ_CwACSl-YSa1470g4zYMdHgQ,False
9072,Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,AwACAgIAAxkBAAJwvGAzoUcMIH3LfVCK5kofi-Y9TfGhAAKWDQACQ12gSWMh3pn8fnf0HgQ,False
9073,"Odatiy mavzulardan biroz chetga chiqib, bilim yoki ma’lumot manbasi haqida fikr yuritsak.",AwACAgIAAxkBAAKJEmAz5DY5pF0MIpI_CweYVoi_hVU6AAKGDgAC-gWhSflJ_f_LqOSZHgQ,False
