client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
9b81cb48065fb16e76a8d12f49895f98acebb096f1f07f93d2a70ca27ddd80f2800cf650a654002a61909aef0a6adba12be586d19fef4acee9534379c7714603	common_voice_uz_29614645.mp3	– Opam rahmatlining o‘g‘li, – tuyqus hazin tortdi tog‘am	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29615579.mp3	To‘rt hovli narida turadigan qo‘shnisi Manzuraning qizi	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29615700.mp3	musiqachilar va ko‘pchiligi hatto, ijodkor odamlar ham emas	0	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29616001.mp3	Cho‘lponning fojiali taqdirini yodga soluvchi hujjat – uning pasporti qayerda?	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29616090.mp3	Qizlarda ham xuddi shunday.	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29616123.mp3	bu robotligini fahmlashi mumkin.	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29616208.mp3	mazkur patentni olishga ishtiyoq bildiradigan kishilar sanoqli bo‘ladi	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29616252.mp3	Muhabbat mavzusida lang‘illab yonib turgan qissa yozishni orzu qilaman	0	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29616276.mp3	Prezidentlikka nomzod Narzulla Oblomurodov bilan uchrashuv tashkil etildi	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29616281.mp3	Buni esa asosan o‘sha – islohotlarni xohlamagan toifaning harakatlari ta’minlaydi	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29616283.mp3	"Prezident ""Payshanba - huquqbuzarliklarning oldini olish kuni""ta'kidlagan edi"	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29616311.mp3	Baʼzida esa jiddiy bosh qotirish, yaxshilab oʻylab koʻrish talab etiladi	1	2				uz	
28f17a51e3d73a411606697113f170b2cf1e419c2c1768dc027b0c19216428e5e28ce1262009a105c29181fc17f0ed32d28964e6369631026d588d42197d90c2	common_voice_uz_29616895.mp3	unda “dissident” harakati amalda	1	2	twenties	female		uz	
28f17a51e3d73a411606697113f170b2cf1e419c2c1768dc027b0c19216428e5e28ce1262009a105c29181fc17f0ed32d28964e6369631026d588d42197d90c2	common_voice_uz_29616899.mp3	Bu dargohda besh yil farmakologiya profesori lavozimida ishladi	1	2	twenties	female		uz	
28f17a51e3d73a411606697113f170b2cf1e419c2c1768dc027b0c19216428e5e28ce1262009a105c29181fc17f0ed32d28964e6369631026d588d42197d90c2	common_voice_uz_29616919.mp3	Unga bosim oʻtkazmoqchi boʻlganiga huquqiy baho berilishi kerak.	1	2	twenties	female		uz	
28f17a51e3d73a411606697113f170b2cf1e419c2c1768dc027b0c19216428e5e28ce1262009a105c29181fc17f0ed32d28964e6369631026d588d42197d90c2	common_voice_uz_29616920.mp3	O‘zbekistonliklar uchun Rossiyada ham haydovchilik guvohnomasini almashtirish imkoniyati yaratilding	0	2	twenties	female		uz	
28f17a51e3d73a411606697113f170b2cf1e419c2c1768dc027b0c19216428e5e28ce1262009a105c29181fc17f0ed32d28964e6369631026d588d42197d90c2	common_voice_uz_29617000.mp3	Amaldagi jahon chempioni Mirazizbek Mirzaxalilov amerikalik bokschiga yengilib, musobaqani tark etdi	1	2	twenties	female		uz	
28f17a51e3d73a411606697113f170b2cf1e419c2c1768dc027b0c19216428e5e28ce1262009a105c29181fc17f0ed32d28964e6369631026d588d42197d90c2	common_voice_uz_29617003.mp3	Bahonasida tabiat qoʻyniga chiqasan	0	2	twenties	female		uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29617200.mp3	“Nuridiydam, jonim qizim… – Nastya yaqinda olgan xatini esladi. – Nuridiydam, jonim qizim!”	0	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29617263.mp3	Zamonaviy “Saridala” o‘quv bazasi qo‘shinlarning jangovar shayligini oshirishga xizmat qilading	0	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29617264.mp3	Andijon shahridagi tekstil korxonasida eksportbop mahsulotlar ishlab chiqarilmoqda	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29617298.mp3	Bu raqam Italyanlanlar pitseriyasida ishlaydigan oʻzbek yigitning raqami edi.	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29617301.mp3	Lekin, buni qarangki, bizning nazdimizda yaxshi odam yaxshi odamni yomon ko‘rishi ham kuzatiladi.	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29617334.mp3	Sangin tandirchi umrida, balki, milliard marta tutoqib, milliard marta so‘kingandir	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29617336.mp3	Non ko‘pligi uchun emas, kamligi uchun tolqon qilisharkan.	1	2				uz	
c4a1ff3915a05d1c7f7eae18597b8dc083be336382301874da14ca54f37a7faea96aace36ab3c9f86982c6558f389924362bed719051039cc634a765c4ca726d	common_voice_uz_29620183.mp3	Oysha kelin dardi og‘ir, bilaman	1	2				uz	
b026d847f00ca0a943e8db2b35b3f7d696627de682c1f513bc827fc34efae928754e07bba8d780e77ebbcb190a1ab01dc0fe921fa828e2a4311f376299a0659e	common_voice_uz_29620233.mp3	Ular boshqalarni o‘zlari uchun urushish va o‘lishga majbur qilayapti	1	2	twenties	male		uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29620314.mp3	"Samolyot bortida o'nlab xorijliklar bor"	1	2				uz	
b026d847f00ca0a943e8db2b35b3f7d696627de682c1f513bc827fc34efae928754e07bba8d780e77ebbcb190a1ab01dc0fe921fa828e2a4311f376299a0659e	common_voice_uz_29620316.mp3	Birov — erkagim javob bermaydi, der edi.	1	2	twenties	male		uz	
b026d847f00ca0a943e8db2b35b3f7d696627de682c1f513bc827fc34efae928754e07bba8d780e77ebbcb190a1ab01dc0fe921fa828e2a4311f376299a0659e	common_voice_uz_29620318.mp3	. Zahiriddin Bobur yilning qish faslida, Kosonda joylashgan Sulton Ahmad Tanbalga qarshi jang qilish maqsadida	1	2	twenties	male		uz	
b026d847f00ca0a943e8db2b35b3f7d696627de682c1f513bc827fc34efae928754e07bba8d780e77ebbcb190a1ab01dc0fe921fa828e2a4311f376299a0659e	common_voice_uz_29620322.mp3	Shu bola ju bejo chiqdi-da	1	2	twenties	male		uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29620395.mp3	sudgacha ehtiyot chorasi sifatida qamoqqa olish boshqa. Jazo va chora ikki xil tushuncha.	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29620425.mp3	Bizni mehr birlashtiradi!	1	2				uz	
b026d847f00ca0a943e8db2b35b3f7d696627de682c1f513bc827fc34efae928754e07bba8d780e77ebbcb190a1ab01dc0fe921fa828e2a4311f376299a0659e	common_voice_uz_29620442.mp3	Shavkat Mirziyoyevning inauguratsiya marosimidan fotoreportaj	1	2	twenties	male		uz	
b026d847f00ca0a943e8db2b35b3f7d696627de682c1f513bc827fc34efae928754e07bba8d780e77ebbcb190a1ab01dc0fe921fa828e2a4311f376299a0659e	common_voice_uz_29620448.mp3	«Bosh vazir kubogi» an’anaviy futbol musobaqasi qaytmoqdang	1	2	twenties	male		uz	
b026d847f00ca0a943e8db2b35b3f7d696627de682c1f513bc827fc34efae928754e07bba8d780e77ebbcb190a1ab01dc0fe921fa828e2a4311f376299a0659e	common_voice_uz_29620452.mp3	Oʼksik dilning tanho tayanchi	1	3	twenties	male		uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29620531.mp3	Kitob o‘qishni yaxshi ko‘radigan bolalar grammatikani ham, matematikani ham puxta o‘zlashtirishadi.	0	2				uz	
b026d847f00ca0a943e8db2b35b3f7d696627de682c1f513bc827fc34efae928754e07bba8d780e77ebbcb190a1ab01dc0fe921fa828e2a4311f376299a0659e	common_voice_uz_29620542.mp3	U men bilan ko`ngilxo`shlik kilishdan sirayam zerikmas, meni galati-g`alati ismla	0	2	twenties	male		uz	
b026d847f00ca0a943e8db2b35b3f7d696627de682c1f513bc827fc34efae928754e07bba8d780e77ebbcb190a1ab01dc0fe921fa828e2a4311f376299a0659e	common_voice_uz_29620545.mp3	Kichkintoylik paytimda onam bir yoniga ukamning beshigini qo‘yib, bir yonida meni olib yotardi.	0	2	twenties	male		uz	
b026d847f00ca0a943e8db2b35b3f7d696627de682c1f513bc827fc34efae928754e07bba8d780e77ebbcb190a1ab01dc0fe921fa828e2a4311f376299a0659e	common_voice_uz_29620546.mp3	Goho dashtu dalada, goh tarozi pallada	1	2	twenties	male		uz	
6a3855ee900d8c85e66cc6528bb0ddfd57904ad1e49c562a9cca45aa75a2d9ca46f2e0cb0fb85f75b7525f8003ead6dea756f616b47cbed4cb59d5d3e9b70287	common_voice_uz_29620598.mp3	ularga qo‘yilayotgan a’zolik badallari, obuna kabi ishlarni ularni ruxsatisiz bajara olishmaydi	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29620765.mp3	Otasining vafotidan ikki yil oʻtib imom etib tayinlandi	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621059.mp3	Ana shunday dilhiraliklar bilan yana uch oy o`tdi	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621061.mp3	"Xorazm viloyatida xotin-qizlarning qonuniy huquq va manfaatlarini ta'minlash"	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621065.mp3	Qaqrab yotgan diyda namlanar.	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621114.mp3	Vulqonlarni chinni-chiroqdek ozoda qilib tozalasangiz	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621146.mp3	Har kuni soat ikkida turishadi.	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621147.mp3	yagona soha demoqchimisiz?	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621151.mp3	bersin	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621186.mp3	Faxriy yorligʻi va pul mukofoti bilan taqdirlandi.	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621188.mp3	Endi men ham senga ugilmanmi ayt?	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621189.mp3	Pomidor mahsulotlarini eksport qilishda qanday talablar mavjud?ng	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621191.mp3	“Maktab – ikkinchi uyim”	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621222.mp3	Bunday odamlar ko`ngil xotirjamligiga erishishi juda qiyin	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621223.mp3	Bu gal xarajat mendan	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621224.mp3	qarg’ishlar umrimni otdi komidan.	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621259.mp3	ozgina bilganini bor haqiqat deb biluvchi insonlar gavdalanadigan bo‘lib qoldi?	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621279.mp3	Ayniqsa, arginin moddasi yurak uchun koni foyda.	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621281.mp3	Juda koʻp kitoblar mutolaasida oʻquvchining aqli dam oladi	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621341.mp3	Hozirgi status -kvo Rossiya uchun qulay	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621342.mp3	Oʻz asarlarida u qudratini yaqqol koʻrsatib bera olgan.	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621369.mp3	Xullas, ular yetti yil bir partada o‘tirishdi.	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621387.mp3	Yashashga ham yoʼq darmon.	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621388.mp3	Ko‘pchilikda teatr insonni tarbiyalashi kerak, degan tushuncha bor…	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621389.mp3	Bizni gurux rahbari kutib oldi.	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621412.mp3	Quyon yuraklarni, yovuzdir ular	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621413.mp3	Qiz, u meni pisand qilmayapti dedi.	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621434.mp3	Mazkur toponim Kuna va zey – namlik, namli joy sifatida izohlanadi.	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621436.mp3	U millati nomidan so‘z aytishga loyiq bo‘lishi kerak.	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621438.mp3	"so'm undirilgani ajtalangan"	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621472.mp3	Kasbdoshlariga o‘rnak ekskvatorching	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621496.mp3	Xohlagan narsalaringni olib beraman.	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621498.mp3	“Kurtkangni kiy, ko‘cha sovuq, dedim, hoziroq”	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621500.mp3	shunday qilib “haqiqatdagi hayot”	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621524.mp3	Аlloh deydi: meni har dam	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621542.mp3	Xudo bizning nikomizni qiymag’on	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621566.mp3	Ana endi mana shu ijrolarga qo‘yilgan ballarni bilish ufursati yetdi.	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621602.mp3	Go‘rso‘xta!	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621631.mp3	bolalarini kamqonlikka uchratishni o‘ziga “buyuk sharaf” hisoblaydigan	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621634.mp3	Kirmish mening qonimga.	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621659.mp3	Ustozlar begona odamdek yovsiraydi.	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621677.mp3	Shu onda ko‘zni qoplovchi haligi oq parda yana	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621680.mp3	Bu gaplarimdan ta’sirlangan sherigim	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621691.mp3	Sevinchixon Pulchieva dedi	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621692.mp3	Sening har maqoming…	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621693.mp3	Do`stlarining biri qo`yib, biri kelib turdi	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621718.mp3	Yo’lkadan jimgina bordik… to’satdan	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621722.mp3	"Avvalo, xalqimizning milliy o'ziga xosligini, urf -odatlarini, ruhiyatini to'liq anglash zarur"	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621724.mp3	Shu yerda ikkita haykal bor edi:	1	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621744.mp3	Farhod Mahmudov: bu haqiqiy yangi O‘zbekiston!	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621746.mp3	Sababini aytsam, sira ishonmaysiz.	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621770.mp3	rasmiy tuzilmalar doirasida sof ilm qilish imkonsiz bo‘lganligi uchun	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621779.mp3	Vitamini ham o`zida	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621809.mp3	Mashina lapanglab soyga kirdi-ku!	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621810.mp3	Yoshlarimni arta boqqanim-boqqan.	0	2				uz	
2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed	common_voice_uz_29621812.mp3	Uning mehriga sazovor bo`lish uchun o`zgacha yo`l tutdim	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29621852.mp3	«Biz retro-injeneriyali virus yaratilgan deb hisoblaymiz.	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29621907.mp3	"Saakashvili so'radi:"	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29622065.mp3	Buncha unmadi bu yo`l	1	2				uz	
bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d	common_voice_uz_29622180.mp3	birinchi qism.	0	2				uz	
